Sort,Boost Level,bp ,Skill name,Description,CostValue,CostType,AbilityType,TargetType,Total Multipler,Multiplier 1,Multipler 2,Multipler 3,Modifier 1,Modifier 2,Modifier 3,AbilityRatio,CriticalRatio,CriticalPower,HitRatio,Comment,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,Attribute,DependWeapon,RestrictWeapon,ExceptEnforcer,BaseCount,MinimumCount,RandomCountMin,RandomCountMax,OrderType,OrderCount,ItemAll,SkillAll,Convergence,Diffusion,Reflection,Counter,HideOut,Repeat,Cover,Provoke,DisableMagic,Enchant,ChaseAttack,WeakCheckAll,NormalAttackAll,Session,BusinessSupport,ForceWeakness,NoUseMaterial,SwitchWeapon,CompensationMagic,Excitement,SongAbilityFlag,DanceAbilityFlag,AutoTameMonster
835,2,1,Concentrate,Raise your elemental attack for 5 turns.,6,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,5,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
836,3,2,Concentrate,Raise your elemental attack for 7 turns.,6,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,7,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
837,4,3,Concentrate,Raise your elemental attack for 9 turns.,6,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,9,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
838,1,0,Meditate,Recover 10% of your max SP.,1,MP,MP_RECOVERY,SELF,,,,,,,,100,0,125,0,,MP_RATIO_RECOVERY,10,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
839,2,1,Meditate,Recover 20% of your max SP.,1,MP,MP_RECOVERY,SELF,,,,,,,,100,0,125,0,,MP_RATIO_RECOVERY,20,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
840,3,2,Meditate,Recover 30% of your max SP.,1,MP,MP_RECOVERY,SELF,,,,,,,,100,0,125,0,,MP_RATIO_RECOVERY,30,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
841,4,3,Meditate,Recover 40% of your max SP.,1,MP,MP_RECOVERY,SELF,,,,,,,,100,0,125,0,,MP_RATIO_RECOVERY,40,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
842,1,0,Focus,Raise your elemental attack and elemental defense for 3 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,3,100,ADD_MDEF_UP,0,3,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
843,2,1,Focus,Raise your elemental attack and elemental defense for 4 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,4,100,ADD_MDEF_UP,0,4,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
844,3,2,Focus,Raise your elemental attack and elemental defense for 5 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,5,100,ADD_MDEF_UP,0,5,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
845,4,3,Focus,Raise your elemental attack and elemental defense for 6 turns.,12,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_MATK_UP,0,6,100,ADD_MDEF_UP,0,6,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
846,1,0,Drunken Blade,Unleash a sword attack on random foes 5 to 10 times with low accuracy.,16,MP,PHYSICS,ENEMY_ALL,,0.56,,,1.43,,,80,0,125,-90,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,SWORD,,5,2,0,5,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
847,2,1,Drunken Blade,Unleash a sword attack on random foes 5 to 10 times with low accuracy.,16,MP,PHYSICS,ENEMY_ALL,,0.77,,,1.43,,,110,0,125,-85,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,SWORD,,5,2,0,5,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
848,3,2,Drunken Blade,Unleash a sword attack on random foes 5 to 10 times with low accuracy.,16,MP,PHYSICS,ENEMY_ALL,,0.98,,,1.43,,,140,0,125,-80,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,SWORD,,5,2,0,5,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
849,4,3,Drunken Blade,Unleash a sword attack on random foes 5 to 10 times with low accuracy.,16,MP,PHYSICS,ENEMY_ALL,,1.19,,,1.43,,,170,0,125,-75,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,SWORD,,5,2,0,5,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
850,1,0,On the Mark,Unleash a moderately powerful dagger attack on a single foe. Guaranteed critical hit.,30,MP,PHYSICS,ENEMY_SINGLE,,1.35,,,0.74,,,100,100,125,0,,PHYSICS_DAMAGE,135,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
851,2,1,On the Mark,Unleash a moderately powerful dagger attack on a single foe. Guaranteed critical hit.,30,MP,PHYSICS,ENEMY_SINGLE,,2.7,,,0.74,,,200,100,125,0,,PHYSICS_DAMAGE,135,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
852,3,2,On the Mark,Unleash a moderately powerful dagger attack on a single foe. Guaranteed critical hit.,30,MP,PHYSICS,ENEMY_SINGLE,,4.05,,,0.74,,,300,100,125,0,,PHYSICS_DAMAGE,135,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
853,4,3,On the Mark,Unleash a moderately powerful dagger attack on a single foe. Guaranteed critical hit.,30,MP,PHYSICS,ENEMY_SINGLE,,5.4,,,0.74,,,400,100,125,0,,PHYSICS_DAMAGE,135,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
854,1,0,Fillet,Unleash a dagger attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,0.8,,,1.25,,,100,0,150,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
855,2,1,Fillet,Unleash a dagger attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,1.52,,,1.25,,,190,0,150,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
856,3,2,Fillet,Unleash a dagger attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,2.24,,,1.25,,,280,0,150,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
857,4,3,Fillet,Unleash a dagger attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,2.96,,,1.25,,,370,0,150,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,DAGGER,,0,0,0,0,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
858,1,0,Fatal Fang,"Unleash a dagger attack on random foes 4 to 8 times, and have a set chance to poison them for 2 turns.",30,MP,PHYSICS,ENEMY_ALL,,0.64,,,1.25,,,80,0,150,-70,,RANDOM_TARGET_PHYSICS_DAMAGE,80,0,0,ADD_POISON_CHASE_FIX,0,2,50,,0,0,0,,Y,DAGGER,,4,1,0,4,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
859,2,1,Fatal Fang,"Unleash a dagger attack on random foes 4 to 8 times, and have a set chance to poison them for 2 turns.",30,MP,PHYSICS,ENEMY_ALL,,0.88,,,1.25,,,110,0,150,-60,,RANDOM_TARGET_PHYSICS_DAMAGE,80,0,0,ADD_POISON_CHASE_FIX,0,2,50,,0,0,0,,Y,DAGGER,,4,1,0,4,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
860,3,2,Fatal Fang,"Unleash a dagger attack on random foes 4 to 8 times, and have a set chance to poison them for 2 turns.",30,MP,PHYSICS,ENEMY_ALL,,1.12,,,1.25,,,140,0,150,-50,,RANDOM_TARGET_PHYSICS_DAMAGE,80,0,0,ADD_POISON_CHASE_FIX,0,2,50,,0,0,0,,Y,DAGGER,,4,1,0,4,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
861,4,3,Fatal Fang,"Unleash a dagger attack on random foes 4 to 8 times, and have a set chance to poison them for 2 turns.",30,MP,PHYSICS,ENEMY_ALL,,1.36,,,1.25,,,170,0,150,-40,,RANDOM_TARGET_PHYSICS_DAMAGE,80,0,0,ADD_POISON_CHASE_FIX,0,2,50,,0,0,0,,Y,DAGGER,,4,1,0,4,,0,,Y,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
862,1,0,Spearfishing,Unleash a polearm attack on random foes 3 to 5 times.,16,MP,PHYSICS,ENEMY_ALL,,0.56,,,1.43,,,80,0,125,-70,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,LANCE,,3,2,0,2,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
863,2,1,Spearfishing,Unleash a polearm attack on random foes 3 to 5 times.,16,MP,PHYSICS,ENEMY_ALL,,0.77,,,1.43,,,110,0,125,-60,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,LANCE,,3,2,0,2,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
864,3,2,Spearfishing,Unleash a polearm attack on random foes 3 to 5 times.,16,MP,PHYSICS,ENEMY_ALL,,0.98,,,1.43,,,140,0,125,-50,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,LANCE,,3,2,0,2,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
865,4,3,Spearfishing,Unleash a polearm attack on random foes 3 to 5 times.,16,MP,PHYSICS,ENEMY_ALL,,1.19,,,1.43,,,170,0,125,-40,,RANDOM_TARGET_PHYSICS_DAMAGE,70,0,0,,0,0,0,,0,0,0,,Y,LANCE,,3,2,0,2,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
866,1,0,Clearcut,Unleash an axe attack on all foes.,25,MP,PHYSICS,ENEMY_ALL,,1.2,,,0.83,,,100,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,
867,2,1,Clearcut,Unleash an axe attack on all foes.,25,MP,PHYSICS,ENEMY_ALL,,2.28,,,0.83,,,190,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,
868,3,2,Clearcut,Unleash an axe attack on all foes.,25,MP,PHYSICS,ENEMY_ALL,,3.36,,,0.83,,,280,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,
869,4,3,Clearcut,Unleash an axe attack on all foes.,25,MP,PHYSICS,ENEMY_ALL,,4.44,,,0.83,,,370,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,
870,1,0,Chop Wood,Unleash an axe attack on a single foe 2 times.,19,MP,PHYSICS,ENEMY_SINGLE,,1.2,,,0.83,,,100,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
871,2,1,Chop Wood,Unleash an axe attack on a single foe 2 times.,19,MP,PHYSICS,ENEMY_SINGLE,,2.28,,,0.83,,,190,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
872,3,2,Chop Wood,Unleash an axe attack on a single foe 2 times.,19,MP,PHYSICS,ENEMY_SINGLE,,3.36,,,0.83,,,280,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
873,4,3,Chop Wood,Unleash an axe attack on a single foe 2 times.,19,MP,PHYSICS,ENEMY_SINGLE,,4.44,,,0.83,,,370,0,125,0,,PHYSICS_DAMAGE,120,0,0,,0,0,0,,0,0,0,,Y,AXE,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
874,1,0,Plow Through,"Unleash an axe attack on a single foe 2 times, and raise your speed for 3 turns.",15,MP,PHYSICS,ENEMY_SINGLE,,1,,,1,,,100,0,125,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_ENFORCER,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,COUNT_UP_SELF,1,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,Y,,,
875,2,1,Plow Through,"Unleash an axe attack on a single foe 2 times, and raise your speed for 3 turns.",15,MP,PHYSICS,ENEMY_SINGLE,,1.9,,,1,,,190,0,125,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_ENFORCER,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,COUNT_UP_SELF,1,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,Y,,,
876,3,2,Plow Through,"Unleash an axe attack on a single foe 2 times, and raise your speed for 3 turns.",15,MP,PHYSICS,ENEMY_SINGLE,,2.8,,,1,,,280,0,125,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_ENFORCER,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,COUNT_UP_SELF,1,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,Y,,,
877,4,3,Plow Through,"Unleash an axe attack on a single foe 2 times, and raise your speed for 3 turns.",15,MP,PHYSICS,ENEMY_SINGLE,,3.7,,,1,,,370,0,125,0,,PHYSICS_DAMAGE,100,0,0,ADD_AGI_UP_ENFORCER,0,3,100,,0,0,0,,Y,AXE,,0,0,0,0,COUNT_UP_SELF,1,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,Y,,,
878,1,0,A Good Thwacking,Unleash a staff attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,0.8,,,1.25,,,100,0,125,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
879,2,1,A Good Thwacking,Unleash a staff attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,1.44,,,1.25,,,180,0,125,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
880,3,2,A Good Thwacking,Unleash a staff attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,2.08,,,1.25,,,260,0,125,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
881,4,3,A Good Thwacking,Unleash a staff attack on a single foe 3 times.,12,MP,PHYSICS,ENEMY_SINGLE,,2.72,,,1.25,,,340,0,125,0,,PHYSICS_DAMAGE,80,0,0,,0,0,0,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
882,1,0,Disciplinary Strike,"Unleash a staff attack on a single foe, and reduce their physical attack for 3 turns.",12,MP,PHYSICS,ENEMY_SINGLE,,1.2,,,0.83,,,100,0,125,0,,PHYSICS_DAMAGE,120,0,0,ADD_ATK_DOWN,0,3,100,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
883,2,1,Disciplinary Strike,"Unleash a staff attack on a single foe, and reduce their physical attack for 3 turns.",12,MP,PHYSICS,ENEMY_SINGLE,,2.4,,,0.83,,,200,0,125,0,,PHYSICS_DAMAGE,120,0,0,ADD_ATK_DOWN,0,3,100,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
884,3,2,Disciplinary Strike,"Unleash a staff attack on a single foe, and reduce their physical attack for 3 turns.",12,MP,PHYSICS,ENEMY_SINGLE,,3.6,,,0.83,,,300,0,125,0,,PHYSICS_DAMAGE,120,0,0,ADD_ATK_DOWN,0,3,100,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
885,4,3,Disciplinary Strike,"Unleash a staff attack on a single foe, and reduce their physical attack for 3 turns.",12,MP,PHYSICS,ENEMY_SINGLE,,4.8,,,0.83,,,400,0,125,0,,PHYSICS_DAMAGE,120,0,0,ADD_ATK_DOWN,0,3,100,,0,0,0,,Y,ROD,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
886,1,0,Sacred Flame's Healing,"For 3 turns, restore your own HP after performing an action.",12,MP,OTHER,SELF,,,,,,,,100,0,125,0,,ADD_HP_REGENERATION,10,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
887,2,1,Sacred Flame's Healing,"For 5 turns, restore your own HP after performing an action.",12,MP,OTHER,SELF,,,,,,,,100,0,125,0,,ADD_HP_REGENERATION,10,5,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
888,3,2,Sacred Flame's Healing,"For 7 turns, restore your own HP after performing an action.",12,MP,OTHER,SELF,,,,,,,,100,0,125,0,,ADD_HP_REGENERATION,10,7,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
889,4,3,Sacred Flame's Healing,"For 9 turns, restore your own HP after performing an action.",12,MP,OTHER,SELF,,,,,,,,100,0,125,0,,ADD_HP_REGENERATION,10,9,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
890,1,0,Mend Garment,Raise the physical defense and speed of a single ally for 2 turns.,15,MP,BUFF,PARTY_SINGLE,,,,,,,,100,0,125,0,,ADD_DEF_UP,0,2,100,ADD_AGI_UP,0,2,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,
891,2,1,Mend Garment,Raise the physical defense and speed of a single ally for 3 turns.,15,MP,BUFF,PARTY_SINGLE,,,,,,,,100,0,125,0,,ADD_DEF_UP,0,3,100,ADD_AGI_UP,0,3,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,
892,3,2,Mend Garment,Raise the physical defense and speed of a single ally for 4 turns.,15,MP,BUFF,PARTY_SINGLE,,,,,,,,100,0,125,0,,ADD_DEF_UP,0,4,100,ADD_AGI_UP,0,4,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,
893,4,3,Mend Garment,Raise the physical defense and speed of a single ally for 5 turns.,15,MP,BUFF,PARTY_SINGLE,,,,,,,,100,0,125,0,,ADD_DEF_UP,0,5,100,ADD_AGI_UP,0,5,100,,0,0,0,,,,,0,0,0,0,AGI_UP,0,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,
894,1,0,Sacred Teachings,Grant your weapon an additional light-based attack for 3 turns.,15,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_ENCHANT_LIGHT,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
895,2,1,Sacred Teachings,Grant your weapon an additional light-based attack for 5 turns.,15,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_ENCHANT_LIGHT,0,5,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
896,3,2,Sacred Teachings,Grant your weapon an additional light-based attack for 7 turns.,15,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_ENCHANT_LIGHT,0,7,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
897,4,3,Sacred Teachings,Grant your weapon an additional light-based attack for 9 turns.,15,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_ENCHANT_LIGHT,0,9,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
898,1,0,Blinding Flash,Blind a single foe for 2 turns.,10,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_BLIND_NORMAL,0,2,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
899,2,1,Blinding Flash,Blind a single foe for 3 turns.,10,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_BLIND_NORMAL,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
900,3,2,Blinding Flash,Blind a single foe for 4 turns.,10,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_BLIND_NORMAL,0,4,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
901,4,3,Blinding Flash,Blind a single foe for 5 turns.,10,MP,DEBUFF,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_BLIND_NORMAL,0,5,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
902,1,0,Under the Weather,Reduce your physical attack and elemental attack for 3 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_ATK_DOWN,0,3,100,ADD_MATK_DOWN,0,3,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
903,2,1,Under the Weather,Reduce your physical attack and elemental attack for 5 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_ATK_DOWN,0,5,100,ADD_MATK_DOWN,0,5,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
904,3,2,Under the Weather,Reduce your physical attack and elemental attack for 7 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_ATK_DOWN,0,7,100,ADD_MATK_DOWN,0,7,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
905,4,3,Under the Weather,Reduce your physical attack and elemental attack for 9 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_ATK_DOWN,0,9,100,ADD_MATK_DOWN,0,9,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
906,1,0,Back Pain,Reduce your evasion and speed for 3 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_EVA_DOWN,0,3,100,ADD_AGI_DOWN,0,3,100,,0,0,0,,,,,0,0,0,0,AGI_DOWN,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
907,2,1,Back Pain,Reduce your evasion and speed for 5 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_EVA_DOWN,0,5,100,ADD_AGI_DOWN,0,5,100,,0,0,0,,,,,0,0,0,0,AGI_DOWN,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
908,3,2,Back Pain,Reduce your evasion and speed for 7 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_EVA_DOWN,0,7,100,ADD_AGI_DOWN,0,7,100,,0,0,0,,,,,0,0,0,0,AGI_DOWN,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
909,4,3,Back Pain,Reduce your evasion and speed for 9 turns.,0,MP,DEBUFF,SELF,,,,,,,,100,0,125,0,,ADD_EVA_DOWN,0,9,100,ADD_AGI_DOWN,0,9,100,,0,0,0,,,,,0,0,0,0,AGI_DOWN,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
910,1,0,Roundhouse Kick,"Unleash a physical attack on a single foe, and have a set chance to confuse them for 3 turns.",30,MP,PHYSICS,ENEMY_SINGLE,,1.35,,,0.74,,,100,0,125,0,,PHYSICS_DAMAGE,135,0,0,ADD_CONFUSION_NORMAL,0,3,40,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
911,2,1,Roundhouse Kick,"Unleash a physical attack on a single foe, and have a set chance to confuse them for 3 turns.",30,MP,PHYSICS,ENEMY_SINGLE,,2.7,,,0.74,,,200,0,125,0,,PHYSICS_DAMAGE,135,0,0,ADD_CONFUSION_NORMAL,0,3,50,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
912,3,2,Roundhouse Kick,"Unleash a physical attack on a single foe, and have a set chance to confuse them for 3 turns.",30,MP,PHYSICS,ENEMY_SINGLE,,4.05,,,0.74,,,300,0,125,0,,PHYSICS_DAMAGE,135,0,0,ADD_CONFUSION_NORMAL,0,3,60,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,
